Time,Mag_H,Mag_H_err,Mag_J,Mag_J_err,Mag_Ks,Mag_Ks_err,Mag_F070W,Mag_F070W_err,Mag_F090W,Mag_F090W_err,Mag_F115W,Mag_F115W_err,Mag_F140M,Mag_F140M_err,Mag_F150W,Mag_F150W_err,Mag_F150W2,Mag_F150W2_err,Mag_F162M,Mag_F162M_err,Mag_F164N,Mag_F164N_err,Mag_F182M,Mag_F182M_err,Mag_F187N,Mag_F187N_err,Mag_F200W,Mag_F200W_err,Mag_F210M,Mag_F210M_err,Mag_F212N,Mag_F212N_err,Mag_F250M,Mag_F250M_err
-0.5909816414086639,9.59858609026513,0.005784866856574923,10.223303402775713,0.005928249370399274,9.105688875323427,0.007079626002598994,11.66473797873487,0.034935929943873935,10.91033200567174,0.014871247391486304,10.355978415173013,0.005698768362793075,9.835908841347951,0.006399412811010897,9.740420012097115,0.004636010062447323,9.760695101485364,0.0027578806797235755,9.619938350812085,0.0071466261804450605,9.566924249877847,0.01755242931549264,9.330322453727614,0.0062710991017538,9.308624677242289,0.017306672231364048,9.217715284656656,0.004982779986748169,9.120561155655057,0.00785972143362012,9.133874206497197,0.019856823274571195,8.74765605344199,0.010117747785031224
-0.5607807460149398,9.533790651953893,0.005715474250014562,10.167424833349486,0.0059128210715949335,9.047610632140692,0.007016024097954803,11.625809838318503,0.0348926498387793,10.87002951427549,0.014925731862647253,10.303554390543368,0.005707904086697704,9.77313537664373,0.006335638849543234,9.676855408601924,0.004593986580635304,9.701557518016692,0.0027377401208880615,9.555554643133298,0.00707782443857346,9.501957815550448,0.017446264932668067,9.269365948772563,0.006206927656005721,9.250483677628882,0.017254464303461333,9.15830324080892,0.004938515554286501,9.062814541920709,0.007801687904046587,9.079965023905878,0.019911575599853768,8.691508941955245,0.010109614575705628
-0.5307544223439593,9.498046477998273,0.005727243737562337,10.141359748339145,0.00600800230364171,9.015658804826767,0.007035055207601896,11.611868847736712,0.03506611204913625,10.859589398603227,0.0152010715075241,10.280435036816236,0.005815118344572516,9.739945198587659,0.00637399998529353,9.642691931469695,0.004618385745527191,9.670402987245676,0.002755054434256416,9.520396175918691,0.007108367299774828,9.465155153340241,0.017577746075529015,9.234389765056193,0.006210145851439921,9.21845522918191,0.01737184672367626,9.125062002342457,0.0049508638353262585,9.031487741600507,0.00783286366933793,9.050804196885764,0.02013607559420817,8.659606570685565,0.010162327196794002
-0.5007280987757042,9.491007054875968,0.005787373563890925,10.144979913659434,0.006176321369325072,9.009410057870728,0.007099525170344997,11.621791577250573,0.03534136473285013,10.87873244022558,0.015649427491789967,10.28662300488767,0.005984867165953778,9.73604834488177,0.006479999060911482,9.63760215122057,0.004682095202818465,9.666963448595808,0.002794423060023173,9.51412219295263,0.007194388431460406,9.456393296361973,0.01782252563394621,9.22519016239016,0.006247291139967544,9.211954891159003,0.017575284647329346,9.117655286684347,0.004991505959588445,9.026067841694633,0.0079085952038191,9.045835598036174,0.020392818052767908,8.651452469586662,0.010225329602327008
-0.47070177526451895,9.51286627699885,0.005871919026910891,10.178759151172748,0.006386801230019864,9.028911830659524,0.0071806166227041425,11.654725905888604,0.035569761297592886,10.927695676471263,0.0162178674965333,10.32266112492546,0.00618937746597202,9.761745763549943,0.006627724063044065,9.6618048205669,0.004766620428129739,9.691478534556374,0.002844487046042542,9.536896997314866,0.007306307379614015,9.475911719187078,0.018103284613729866,9.24204070915005,0.006294910477244874,9.230941376740468,0.01780675123715902,9.1362173521437,0.005040177750279851,9.046513466392586,0.007995666630996542,9.064965273855982,0.02059567642850051,8.666951493743976,0.010269110751228093
-0.4406754518389382,9.563869886585412,0.005999950289743076,10.243350006481219,0.006653148436540511,9.074229417259822,0.0073002274546029675,11.70970234754353,0.03580799823764703,11.006876094478901,0.016953047006300626,10.389237784950758,0.006445948170338101,9.817460231404766,0.006837485399167262,9.715587089204327,0.004888807020904593,9.744243724172073,0.0029145672247337185,9.588904480003215,0.0074701185048810905,9.523841429305516,0.01848724180058758,9.28523452716231,0.006376762686442766,9.275466544976652,0.01813060252550473,9.180897823707614,0.005114215700840629,9.092799868542528,0.008119149633074913,9.108141580391933,0.020827157333864088,8.705986511222598,0.010340620227959743
-0.4104745568561158,9.644937171681,0.006200378402263678,10.340345651485755,0.007001320790766504,9.145989639611596,0.007488391130338453,11.786131142838762,0.03614583553160867,11.117630607286479,0.017928912638450117,10.487960001705247,0.006785452866548716,9.904415679921946,0.007138407237539611,9.799954158634456,0.005073330314323391,9.826239644311297,0.0030184644344518285,9.67097069755189,0.007724911380463989,9.600785807265925,0.019075202367210477,9.35563744312126,0.006526016195880375,9.34622451191148,0.018623492975086905,9.252412396685738,0.0052383092618240945,9.165464317371121,0.00831500293749474,9.17587818104376,0.021209207746534037,8.768900883190533,0.01049618499784586
-0.3802736619303631,9.756274259776486,0.006685311927761873,10.470684340184864,0.007672645295793642,9.244150961910023,0.00798891099962689,11.882409929072303,0.03774041103425619,11.260398703064816,0.01977390023693045,10.619731114025097,0.0074477537984799485,10.023181852894677,0.00776955932731655,9.915198106161672,0.005494079605696203,9.937744500797443,0.003258482250319426,9.783152759610182,0.008336816616899096,9.706463236468473,0.020522377253423985,9.453504955257841,0.006963148713983164,9.443365925301041,0.019884328826163047,9.350828219796014,0.005587547377053546,9.264353835407537,0.008858084664193914,9.268115306646553,0.022469777302878056,8.855423351405957,0.011080153135794647
-0.3502473387673029,9.89798190265364,0.007475907237945763,10.635480621730515,0.00871893925785415,9.368546628824863,0.008802253689501304,11.99671821560128,0.04060021460381848,11.435641863976542,0.022634882484078238,10.785611727011617,0.008485389339787399,10.17432845588667,0.008757569449070253,10.061530278551473,0.006168968222844204,10.078971558605854,0.0036433289683001496,9.925347377231944,0.009329825336358746,9.840202063495148,0.02286719040812713,9.579028216755681,0.0076944901476926845,9.5670530684637,0.02190545062160825,9.476117290916203,0.0061656719361915064,9.38919338204531,0.00975228791298952,9.384796634711794,0.024613281549554847,8.965162257185114,0.012068263558265683
-0.3202210156727263,10.071982350782946,0.00875220410120268,10.838506110390203,0.010419205548947937,9.52055249032837,0.010102469624730234,12.128523555299182,0.04549462576666139,11.646333757913997,0.027235555658595572,10.989263501697629,0.010162871901335047,10.36056597807682,0.010332758535354645,10.241070819052268,0.007248748031615609,10.2520070811372,0.004258878720385875,10.099158557372096,0.010918637481475124,10.002594633499069,0.02658441052958039,9.734046243374138,0.008875134953808239,9.71918097845779,0.025130665481860374,9.629845269107896,0.0070956483058659744,9.54125892402421,0.011190245109576722,9.527453309089562,0.02807057800398818,9.099034892856618,0.013642320167746884
-0.2901946926637543,10.27999283893211,0.010666611844041173,11.084335336889662,0.013090018626212589,9.701322585106542,0.01200919073131389,12.276885064419453,0.052722413702812075,11.895683515779933,0.034360432694628434,11.234938584443395,0.012769571931759875,10.584797238441187,0.012727532095906451,10.455777809024251,0.008867443318963808,10.458844660167337,0.005178247906163823,10.305735836398785,0.013273618038249297,10.193241384602555,0.03198966923378053,9.92027581923545,0.010615610045349244,9.90176338363139,0.02992107095830195,9.8133792989901,0.008462150126227032,9.721587996197933,0.013299418473701688,9.697582489684933,0.03306044695287687,9.257623133392897,0.015877967382962644
-0.2601683697403868,10.523718501280772,0.013427207360233338,11.37940153012211,0.017228158827750764,9.912029443485572,0.014676548731122013,12.440718532229326,0.06237585103197996,12.187946337529247,0.04515805095285163,11.528330440630675,0.016755834128382642,10.850657968727141,0.01629503100677151,10.707708826192235,0.011216600564308387,10.701697284553923,0.006504129874006975,10.545835920249658,0.016621267847172803,10.410500990660346,0.039454478867779294,10.13953364468101,0.013073137823308767,10.117420177045947,0.03682464780080724,10.02810534257927,0.01038041499452024,9.93121614152221,0.016244421618462165,9.896963761214938,0.03988219189546246,9.441335542239504,0.01887878059263896
-0.2301420468912099,10.804628172901655,0.01741679983273159,11.733181917703334,0.023795267937261687,10.153754998700126,0.01840169876416685,12.618867761811519,0.07463078524499439,12.528987458193228,0.061692698979517256,11.877338417786525,0.022997136177304953,11.162750430099067,0.021703816829404563,10.9988482562758,0.014656176289782228,10.982931140451097,0.008430694701588096,10.819404287993354,0.021382492681875646,10.650735075720313,0.04965002731343339,10.393649946061554,0.01657402497244233,10.369695452680489,0.046936044246737696,10.275328055084891,0.013085728347147111,10.171102912508356,0.020356509891761,10.127733609765187,0.04929337390759689,9.650309466896438,0.022922124167940882
-0.1999411525019123,11.12567665709425,0.023334935089604776,12.16378104792333,0.03488216980349797,10.429115343022424,0.02371578654382859,12.811467915211324,0.08973204186151641,12.930138159644095,0.08800964779564395,12.29643780387164,0.033366409240138194,11.529510669671364,0.03026844268935553,11.332984517850022,0.01986165076013475,11.307065789240209,0.011323929643034332,11.126889885758697,0.028312510126360685,10.90896654612574,0.06361408426104719,10.686218836388974,0.021747864843984877,10.66558257327205,0.06233452899280302,10.557956972276529,0.017021377379137108,10.443823618750141,0.02624796630334058,10.394286768841262,0.06289752871008585,9.885782515707419,0.028543691910718243
-0.1697402581925123,11.48583638770053,0.033218910458361325,12.69891953226044,0.057130154947159784,10.73779364363352,0.03229473880216942,13.01688382479298,0.11071620885266259,13.404949769706455,0.1361276977267835,12.80426332039626,0.05358334238622495,11.958811763562569,0.045767484734013014,11.71018831970935,0.028755879474432422,11.675675213456298,0.016251916358887782,11.463543368132417,0.03961190806331148,11.173886662415477,0.08457782112556396,11.017893738003195,0.030460963976965526,11.012343130668263,0.08906066452064827,10.875976110548233,0.023528785973716784,10.749319477436742,0.035834053691240014,10.699570219296135,0.08583345779623021,10.14621885200933,0.03751769205090451
-0.13971393562297688,11.880306553592273,0.04961748536172472,13.39929616476865,0.10990417326719971,11.077286872095385,0.04589281382549519,13.232818785052896,0.138253465559588,13.977452060643426,0.2319042407880715,13.43360062570936,0.09768386011647884,12.461035911999808,0.0750658637967045,12.12704368267412,0.04394791735427381,12.08798727748539,0.024690787694916633,11.819378564390803,0.05751665092171079,11.429065362302254,0.11351271102518636,11.386706774740095,0.04499470950060244,11.420771762864934,0.13625580233499823,11.227012309873725,0.03412533250543231,11.085876462468882,0.05116403353507478,11.046760683017364,0.1245099633696591,10.427995644474564,0.0512620396289882
-0.10968761312192508,12.300845008475267,0.0774519551055038,14.469517892172075,0.3033513113115586,11.444199134357508,0.06802660366927604,13.457952866316887,0.17560827001952448,14.704238824722808,0.4638010628337231,14.260014976383403,0.21865121612718588,13.05556799427395,0.13655879448962913,12.576697613429506,0.07061512112349627,12.54132099259349,0.03973273384018252,12.179651762022594,0.08559769053447523,11.656713986837026,0.1509387953624833,11.788284784223443,0.06978851961811261,11.913503592425897,0.22782500534952496,11.607229077765172,0.0517558467311078,11.45193436473237,0.07635817772354532,11.442139582832883,0.1927996321188821,10.726554605609959,0.07234113282042015
-0.07966129072930571,12.715171146898978,0.12101435149645773,,,11.818849861257362,0.10198258777247027,13.685178587600369,0.22395379142670052,,,,,13.744931390130187,0.2730153912907045,13.024763382882426,0.11391962520698407,13.006102389840898,0.06500844687999716,12.510456232957928,0.1245546516967959,11.835044393432874,0.1916628802370635,12.195569307561883,0.10907984906524053,12.519051687789478,0.42198742101102604,11.99420647234244,0.07917262088486714,11.831679964800472,0.11570616298105015,11.880674241658177,0.31135257143299294,11.025590002129622,0.1021306815415976
-0.04963496841658391,13.047375245181097,0.17360509229734142,,,12.14899245663955,0.14517824565369022,13.897658893267245,0.27946964967081217,,,,,14.411282291283086,0.5301921562181134,13.38141508383703,0.16708065662119856,13.388857415836682,0.0976166979109969,12.755887012585124,0.16541466239055447,11.946216304528445,0.2249691206897232,12.535478087802673,0.15795099830584627,,,12.32845259295732,0.1137818675726553,12.178764526421787,0.16792833131617205,12.321266206938148,0.4956448064582475,11.29005082267691,0.13743486800070057
-0.019608646189466648,13.18315345215077,0.20327053548649748,,,12.338278936338106,0.17758420013361279,14.06310999937984,0.32816636660253834,,,,,,,13.506160798113036,0.19338575197305322,13.522225252912861,0.11390808640709471,12.853672557491556,0.18700617237148084,11.982393560157128,0.23975385092498355,12.68496085909079,0.18701099721534997,,,12.504216930535897,0.13779174707226463,12.398136651945535,0.21148696890006882,,,11.462276918171856,0.16543478788528057
0.01059224757777131,13.062743003746046,0.1815825939079662,,,12.298135863877121,0.17005109585981734,14.135973767469505,0.34379028585047694,,,14.652688714095678,0.3663987541005708,14.106948814370348,0.41219650506796324,13.338746950242015,0.16512328125992692,13.327525244860631,0.0949074554958961,12.776700098095084,0.17345451922388044,11.94575071458631,0.22990978934357034,12.569174205491159,0.16704320433439226,,,12.436665831038258,0.1285687770011352,12.385796066853484,0.20763465606141662,,,11.483373491171822,0.16699606142959467
0.04079314125940473,12.756728595190232,0.1342315762794619,14.263784790867454,0.28497648083712096,12.04939805740758,0.13217269240192953,14.079091572766625,0.3160314705496485,14.609212720191469,0.46722800877846693,13.82534793404043,0.16892490229305096,13.451740691900756,0.2215606155479378,12.983744307171378,0.1164696242752186,12.936415810172242,0.06480524938123187,12.557543669246538,0.13831752077484785,11.844990695711392,0.2034010156488939,12.261770360330459,0.12250708892359186,,,12.16545687762951,0.09751342246259763,12.144414285979057,0.1620603792632659,12.303601743635053,0.4826985363044631,11.341831761626388,0.14243479881621413
0.07081946320688051,12.376464953027963,0.08987372602684303,13.390649505045161,0.12356789337994832,11.69741823507617,0.09083069167204683,13.898508584239892,0.25390320498899,13.906273375056408,0.2364570152566446,13.211486866411857,0.09203691089376088,12.864335108056814,0.12328435083499367,12.570023253544345,0.07553809229868985,12.500193129539081,0.041195159646033944,12.257691467442744,0.09919014992547087,11.691999343908286,0.1658398607377423,11.886126950518651,0.08166658339019418,12.425288185352613,0.3744199595879869,11.803726536792073,0.06595536929475179,11.783101483002117,0.10992737132616508,11.852622106714385,0.29856730885111493,11.088393017511137,0.10644256076130407
0.10084578505733781,11.98658021624426,0.05881771446222896,12.783887827910949,0.06776736817243924,11.323680136849305,0.06052812939814849,13.637396891403384,0.18936927252032867,13.349895250839872,0.13599608564855767,12.7186602431143,0.05534155154959932,12.361300966284237,0.07329843074398401,12.159864498503751,0.04854818096457086,12.082484837899486,0.026297399943750528,11.925112832404594,0.06804692819643543,11.498323958061697,0.1280982166094465,11.510859337109348,0.05363203847292217,11.832322602766997,0.20292683520604618,11.428623110133348,0.04347223658593111,11.394616514588819,0.07183773416829049,11.405393933754041,0.18274379304848817,10.785673183959979,0.075199912722152
0.13087210680506967,11.61476813566533,0.039231018436683786,12.306525870433184,0.0420013457168542,10.966743647245135,0.0411837319879223,13.34423774595,0.13965731079383664,12.890246226587731,0.08612417896521073,12.304378782102766,0.035884325601582966,11.927379443819742,0.04660226308595556,11.775763567869365,0.03209977690059809,11.70127629103262,0.017426198234214228,11.589565123913836,0.046722625793129566,11.276819223161901,0.09654186644577538,11.161690926534035,0.03616932507169352,11.349233350893481,0.12231497890332128,11.073867667304274,0.02931771015374449,11.02352102005317,0.04793896045598197,11.003331594492458,0.11736637614742669,10.476588673748665,0.053152453040512325
0.16089842847861094,11.270604553330738,0.02733423930736897,11.909037143656779,0.028430135319198423,10.63964745407036,0.029367677453568285,13.05219775613162,0.1062156162818366,12.500964637401037,0.05926652343112441,11.946491715300443,0.02494718860440124,11.548269436415762,0.03168484921931601,11.423788575948251,0.02229171700234174,11.358369997061466,0.01219355877669643,11.26693892118632,0.03314599680733247,11.040318223020051,0.07317571641086885,10.84472126945872,0.025652941976677165,10.948063215902295,0.08095541143556995,10.749828149669398,0.020774544230882888,10.684655263924334,0.033641565853206594,10.651474235358982,0.08101235314704813,10.182441081758423,0.03888549821239207
0.19109932167515198,10.954832774526004,0.019909141319602815,11.566632884648296,0.020469506428178175,10.343321294706456,0.021910635272721395,12.777223307184354,0.08372651052673005,12.165193414653015,0.043425917185302386,11.631016278139949,0.018327395781622884,11.212373485399361,0.02274084424808544,11.102797148953933,0.016211772841668703,11.049651324386769,0.008965235926059396,10.96339468801892,0.024429481560598598,10.798731854437271,0.05641521650099191,10.557725695469443,0.01912410935874734,10.607129317846645,0.0574954242113612,10.456197722878954,0.015458324855414112,10.379027717197012,0.024812898487248925,10.343392549459633,0.05968824750715754,9.910235653289622,0.029529809611081207
0.22130021479179546,10.670232810754975,0.015346424897909558,11.27016212987235,0.01569348215365141,10.079363710832087,0.01727018883537986,12.529279072612905,0.06917052157843785,11.876502196045173,0.03396000858098448,11.353584498217558,0.014294886480716577,10.91630116175056,0.0173417911620691,10.814715086612331,0.012469454289869782,10.77490114697202,0.006985421825673436,10.685312642741515,0.018967927890675775,10.563217275544439,0.04511848460724648,10.300946666556804,0.015125314202568312,10.316376888380542,0.043803949460537596,10.194076128639345,0.012188330632292937,10.10799520781007,0.01941234513706439,10.075876546564231,0.047017768302779865,9.6648775589168,0.023544739455710884
0.2513265361628673,10.418299535681488,0.012151846066247664,11.014750283764716,0.012394122373308527,9.84796131775757,0.013948340624525293,12.312917270874028,0.05824661570386742,11.63069178501435,0.02743127337901415,11.112029616323483,0.011452877666617858,10.658051323859333,0.013619013601800721,10.560570148331163,0.009839691420355923,10.533785707684999,0.005588369154498101,10.436622602935302,0.015068252774330845,10.342668534872374,0.036498685249335895,10.074283964013276,0.012277389099482953,10.069134141800482,0.03455443942285025,9.963596104538698,0.009856175971099324,9.87139112089401,0.015601564080125037,9.845978442107388,0.03810165894851301,9.448363670501447,0.019142672302836727
0.2813528574312138,10.19755419268407,0.009840308429622321,10.795304226629252,0.010027317724351135,9.646679980723324,0.01149523898159895,12.127469107195385,0.049958486291408546,11.42259351358475,0.022772073009414293,10.903033546609738,0.009371258048159902,10.434044090381605,0.010962879993761481,10.338541121855549,0.007933854216292854,10.323804976160986,0.004566995897266204,10.217386650564233,0.012202196417920648,10.141574974888083,0.029834908968603906,9.87558765718748,0.010160890807180085,9.858698689965024,0.02803676676022231,9.762487257265342,0.008126733741329457,9.6664160032201,0.012811345682873608,9.649171957211276,0.03148870327796928,9.259321420311338,0.015837141288142505
0.3113791786139557,10.007880084185636,0.008157617653726584,10.609738115210689,0.008311179971781655,9.474639509074215,0.00967807128451818,11.972476309622827,0.0437466793641489,11.249756561305144,0.019420084084506906,10.725561071011008,0.007834582270640069,10.242986874132068,0.009052801506653708,10.148290132812079,0.0065495870149395235,10.144237137757514,0.0038160151674649493,10.028372359800954,0.010095678687781301,9.963839083330576,0.0247570306073677,9.704364672470547,0.00857490822804799,9.681638723366135,0.023406363920690315,9.590056434899498,0.006836405657251122,9.491905953338815,0.010755943953673588,9.483152106747816,0.026550200197840945,9.097339001595358,0.013385940062192923
0.34140549970538614,9.848794079710665,0.006989291666592614,10.456489625993655,0.007120222335371819,9.330879621404293,0.008400869325008881,11.846846664528712,0.03938240794693183,11.110232275098483,0.017119098213190454,10.57873352627249,0.006757960000031224,10.083723842259769,0.007738188439379347,9.989177411916597,0.005594822127426397,9.994293320138983,0.0032914335771672717,9.869595446781975,0.008629984073473212,9.811706590038,0.021152752579325047,9.560054448624093,0.007448549774527755,9.535354051190964,0.02028460835508604,9.445512856752782,0.005924445788359276,9.34665035382286,0.009319359556727129,9.345941901400053,0.023100127583700183,8.961660889934304,0.011699878738041123
0.37143182068267716,9.719520636770756,0.0062577954280880555,10.334224531300144,0.006379661276600326,9.214382570071699,0.0075976809156536075,11.74925893590019,0.036671434639719246,11.002406574282539,0.015711354476269243,10.461664661950287,0.006091567452269142,9.95511136185059,0.006920429643330941,9.860316072443478,0.005005066524494599,9.8730814138044,0.0029640697534081685,9.740538776417278,0.007719323568270058,9.686151231219405,0.018912323450285987,9.44198657145181,0.006735178692256543,9.417746230098793,0.018417849206214056,9.32796491168919,0.0053503845265699766,9.229409301416492,0.008424371023045598,9.235770009554678,0.021021232307700085,8.851321527771873,0.010696578872744852
0.4016327131943819,9.6188126738428,0.005838005282564597,10.241465584784255,0.005973381257580984,9.123845002034091,0.007136288707805755,11.678141379842913,0.035106097761112884,10.924734685365117,0.014946195357768859,10.373203821899839,0.005735133923308572,9.855724099708233,0.006456659291085279,9.76039922949996,0.004675820213283735,9.779375518606681,0.002779814672804061,9.640086937101486,0.0072087724000162905,9.587011668976128,0.01769188664384048,9.349128833121945,0.006322566394250912,9.326818776903789,0.017415874534153362,9.236191251469869,0.005022725299188315,9.138692148984813,0.007919800994033097,9.150823525462332,0.019956169322872093,8.765056105979784,0.010171112474414126
0.4318336056033612,9.546963112236302,0.005726631605897022,10.17834488241028,0.005907985222505263,9.059405180820743,0.007026190763615751,11.63298732800109,0.0348986790128106,10.87711818282865,0.014898290864904004,10.313680471598552,0.005698137336611786,9.785763195766815,0.006343733111819427,9.689693852331754,0.004599387981286639,9.71344450047409,0.0027400189538272102,9.568610881063876,0.0070873275009921315,9.515267654865859,0.01745385631163764,9.28188896275605,0.00621832188878551,9.262286944337774,0.017257015743841007,9.170424392512402,0.004945563311564814,9.074496789527604,0.007809943033812824,9.09085947585282,0.019886768923095897,8.703003557399178,0.010108974133080094
0.46185992629530376,9.504183253205031,0.005718025938570803,10.145033174668718,0.005975704365482722,9.02113600084008,0.007023967624569748,11.613053855094606,0.03500436445763656,10.859419805264842,0.015113386372238245,10.28342238196953,0.0057809609459358886,9.745401959694526,0.006356308651570406,9.648406358385778,0.004607264428611674,9.675504303370438,0.002747874792409705,9.526371768842868,0.007093371438907515,9.47161921958034,0.01752872994795924,9.240612900653222,0.006204290480179041,9.223962555461863,0.017330060514737244,9.130847661874103,0.004943613995093817,9.036788878206998,0.007818536600005446,9.055729116266836,0.020070878575796525,8.665248353493698,0.01014555931856183
0.49188624687310695,9.490066833862535,0.005770115987723779,10.141313536406166,0.006130540549030485,9.00856118802568,0.0070818685830247785,11.617182490838157,0.03527546869625704,10.871270086988066,0.015527496179814011,10.282355733135663,0.005939550026696061,9.734275822035752,0.006449831623878771,9.636147044641277,0.00466437733102171,9.665227109870472,0.0027836550905845636,9.512978099612365,0.007170626139275201,9.455933103338271,0.017758480160391776,9.225047984005279,0.006237076978893438,9.21119015174584,0.017522509570916757,9.117074258269575,0.004980618969154314,9.025001006495188,0.007888617283078757,9.04481998197657,0.020334219296150348,8.651260573597426,0.010211805849608858
0.5219125673424777,9.50479730298029,0.0058485608611745865,10.167621662081292,0.006331170650568882,9.02172376063184,0.007158799461874048,11.64454101560393,0.03551865989571918,10.912867964693241,0.01606626128498856,10.310994179135125,0.006135713551165036,9.752659918832862,0.006587208138232307,9.653120989177992,0.004743584921821306,9.682841230268384,0.0028310296175545944,9.528591669715034,0.007275907813376213,9.46847937781969,0.018029640714422295,9.235464775890335,0.006281732091760085,9.223906594661479,0.01774575045937546,9.12923562916744,0.0050271537960270615,9.03908740564593,0.00797282378045646,9.058028768141721,0.020549105020721353,8.660951733773882,0.010258819760777905
0.551938887720537,9.548605682560385,0.0059617567075850786,10.224561307429564,0.0065799091061041785,9.060683868782583,0.007264162203371292,11.694193783934402,0.03573675504193901,10.984569411749387,0.01674987236217557,10.369985189957792,0.006375259201127698,9.80094363222193,0.006777274354235131,9.69959600448857,0.004853018864287146,9.728626183870713,0.002894182301378836,9.573389834761425,0.007421523507959921,9.509413655845108,0.018374326775619447,9.2721496879301,0.006350426125861306,9.26213923162507,0.018034473641682418,9.167476275306893,0.005091324896753371,9.079018716637002,0.008081874192177091,9.095292018266807,0.020756989923537385,8.694209093513013,0.01031523908701929
0.58196520797875,9.621795717722726,0.0061617704774899395,10.312963235170312,0.006927461641404195,9.125532442816013,0.007457525076769563,11.765056204496087,0.03616313618438467,11.086911868740657,0.017715319295212036,10.46017171394923,0.006712654755260456,9.879673201909018,0.0070760121308691,9.775934321395976,0.0050362913165345495,9.802941872729676,0.002998264064575053,9.647587254180916,0.007675314256274666,9.578798283330155,0.018964886390124874,9.335431435078274,0.006501617721329297,9.326030021489796,0.018540916368246355,9.231973792964737,0.005218147292616478,9.144792671920914,0.008284134639203583,9.156607727267897,0.02116126706740658,8.75091128143324,0.01048059952515088
